# ----------------------------------------
# elektrischefietsen.com ALLE_DATA
# Top Events
# 20181001-20190812
# ----------------------------------------

Event Label,Page,Total Events,Unique Events,Event Value,Avg. Value
https://www.elektrischefietsen.com/p/batavus-cnctd-e-go-smart-2018-dames/ GEBRUIKERSERVARING Batavus CNCTD E-go Smart 2018 Dames Ervaring van M. Nelemans 9 maanden geleden TOTAALSCORE https://www.elektrischefietsen.com/p/batavus-cnctd-e-go-smart-2018-dames/,/merken/batavus/?tab=reviews,2,2,0,0.00
https://www.elektrischefietsen.com/p/batavus-cnctd-e-go-smart-2018-dames/#reviews Bekijk alle reviews https://www.elektrischefietsen.com/p/batavus-cnctd-e-go-smart-2018-dames/#reviews,/p/batavus-cnctd-e-go-smart-2018-dames/,2,2,0,0.00
https://www.elektrischefietsen.com/p/batavus-dinsdag-e-go-2019-dames/ Batavus Dinsdag E-Go 2019 Dames Adviesprijs €2549 https://www.elektrischefietsen.com/p/batavus-dinsdag-e-go-2019-dames/,/p/page/2/?merk[0]=batavus&motorpositie[0]=in-het-midden,2,2,0,0.00
https://www.elektrischefietsen.com/p/batavus-fonk-e-go-2019-dames/#reviews Bekijk alle reviews https://www.elektrischefietsen.com/p/batavus-fonk-e-go-2019-dames/#reviews,/p/batavus-fonk-e-go-2019-dames/,2,2,0,0.00
https://www.elektrischefietsen.com/p/batavus-milano-e-go-330-dames/#fotos Foto's (8) fotos-content-tab https://www.elektrischefietsen.com/p/batavus-milano-e-go-330-dames/#fotos,/p/batavus-milano-e-go-330-dames/,2,2,0,0.00
https://www.elektrischefietsen.com/p/batavus-monaco-e-go-2018-heren/ Batavus Monaco E-Go 2018 Heren https://www.elektrischefietsen.com/p/batavus-monaco-e-go-2018-heren/,/?s=Batavus+monaco,2,2,0,0.00
https://www.elektrischefietsen.com/p/batavus-monaco-e-go-2018-heren/#reviews Bekijk alle reviews https://www.elektrischefietsen.com/p/batavus-monaco-e-go-2018-heren/#reviews,/p/batavus-monaco-e-go-2018-heren/,2,2,0,0.00
https://www.elektrischefietsen.com/p/batavus-monaco-e-go-2018-heren/#reviews Reviews (4) reviews-content-tab https://www.elektrischefietsen.com/p/batavus-monaco-e-go-2018-heren/#reviews,/p/batavus-monaco-e-go-2018-heren/,2,2,0,0.00
https://www.elektrischefietsen.com/p/batavus-razer-turbo-2019-heren/ Batavus Razer Turbo https://www.elektrischefietsen.com/p/batavus-razer-turbo-2019-heren/,/2019/populaire-speed-pedelecs-2018/,2,2,0,0.00
https://www.elektrischefietsen.com/p/batavus-wayz-e-go-active-plus-2019-dames/#about Specificaties about-content-tab https://www.elektrischefietsen.com/p/batavus-wayz-e-go-active-plus-2019-dames/#about,/p/batavus-wayz-e-go-active-plus-2019-dames/,2,2,0,0.00
https://www.elektrischefietsen.com/p/batavus-wayz-e-go-active-plus-2019-dames/#reviews Bekijk alle reviews https://www.elektrischefietsen.com/p/batavus-wayz-e-go-active-plus-2019-dames/#reviews,/p/batavus-wayz-e-go-active-plus-2019-dames/,2,2,0,0.00
https://www.elektrischefietsen.com/p/batavus-wayz-e-go-deluxe-2019-dames/ MODEL Wayz E-Go Deluxe 2019 Dames Motorpositie: In het midden Motorsysteem: E-Motion Aantal versnellingen: 7 Adviesprijs €1949 https://www.elektrischefietsen.com/p/batavus-wayz-e-go-deluxe-2019-dames/,/merken/batavus/,2,2,0,0.00
https://www.elektrischefietsen.com/p/batavus-wayz-e-go-deluxe-2019-dames/#about Specificaties about-content-tab https://www.elektrischefietsen.com/p/batavus-wayz-e-go-deluxe-2019-dames/#about,/p/batavus-wayz-e-go-deluxe-2019-dames/,2,2,0,0.00
https://www.elektrischefietsen.com/p/batavus-wayz-e-go-deluxe-2019-dames/#fotos Foto's (1) fotos-content-tab https://www.elektrischefietsen.com/p/batavus-wayz-e-go-deluxe-2019-dames/#fotos,/p/batavus-wayz-e-go-deluxe-2019-dames/,2,2,0,0.00
https://www.elektrischefietsen.com/p/batavus-wayz-e-go-exclusive-ltd-dames/#about Specificaties about-content-tab https://www.elektrischefietsen.com/p/batavus-wayz-e-go-exclusive-ltd-dames/#about,/p/batavus-wayz-e-go-exclusive-ltd-dames/,2,2,0,0.00
https://www.elektrischefietsen.com/p/batavus-zonar-e-go-2019-dames/#reviews Bekijk alle reviews https://www.elektrischefietsen.com/p/batavus-zonar-e-go-2019-dames/#reviews,/p/batavus-zonar-e-go-2019-dames/,2,2,0,0.00
"https://www.elektrischefietsen.com/p/bikkel-bikes-bikkel-ibee-dnamic-1-dames-e2099/ MODEL Bikkel iBee Dnamic 1 Dames, €2299 Motorpositie: In het midden Motorsysteem: 250 Watt / 80Nm Aantal versnellingen: 7 Adviesprijs €2299 https://www.elektrischefietsen.com/p/bikkel-bikes-bikkel-ibee-dnamic-1-dames-e2099/",/merken/bikkel-bikes/,2,2,0,0.00
https://www.elektrischefietsen.com/p/bikkel-bikes-bikkel-ibee-t2-dames/#fotos Foto's (2) fotos-content-tab https://www.elektrischefietsen.com/p/bikkel-bikes-bikkel-ibee-t2-dames/#fotos,/p/bikkel-bikes-bikkel-ibee-t2-dames/,2,2,0,0.00
https://www.elektrischefietsen.com/p/bikkel-bikes-bikkel-ibee-t2-dames/#reviews Bekijk alle reviews https://www.elektrischefietsen.com/p/bikkel-bikes-bikkel-ibee-t2-dames/#reviews,/p/bikkel-bikes-bikkel-ibee-t2-dames/,2,2,0,0.00
https://www.elektrischefietsen.com/p/bikkel-bikes-bikkel-ibee-t2-heren-2/#reviews Bekijk alle reviews https://www.elektrischefietsen.com/p/bikkel-bikes-bikkel-ibee-t2-heren-2/#reviews,/p/bikkel-bikes-bikkel-ibee-t2-heren-2/,2,2,0,0.00
https://www.elektrischefietsen.com/p/bizobike-elektrische-vouwfiets-20-inch-a-class-n8-grijs/#reviews Bekijk alle reviews https://www.elektrischefietsen.com/p/bizobike-elektrische-vouwfiets-20-inch-a-class-n8-grijs/#reviews,/p/bizobike-elektrische-vouwfiets-20-inch-a-class-n8-grijs/,2,2,0,0.00
https://www.elektrischefietsen.com/p/brinckers-baker-f3-heren/# Datum nieuwste - eerste https://www.elektrischefietsen.com/p/brinckers-baker-f3-heren/#,/p/brinckers-baker-f3-heren/,2,2,0,0.00
https://www.elektrischefietsen.com/p/brinckers-baker-f3-heren/#about |Specificaties |about-content-tab,/p/brinckers-baker-f3-heren/,2,2,0,0.00
https://www.elektrischefietsen.com/p/brinckers-baker-f3-heren/#about Specificaties about-content-tab https://www.elektrischefietsen.com/p/brinckers-baker-f3-heren/#about,/p/brinckers-baker-f3-heren/,2,2,0,0.00
https://www.elektrischefietsen.com/p/brinckers-baker-f3-heren/#reviews |Reviews (1) |reviews-content-tab,/p/brinckers-baker-f3-heren/,2,2,0,0.00
https://www.elektrischefietsen.com/p/brinckers-bern-f7-lage-instap/#fotos Foto's (8) fotos-content-tab https://www.elektrischefietsen.com/p/brinckers-bern-f7-lage-instap/#fotos,/p/brinckers-bern-f7-lage-instap/,2,2,0,0.00
https://www.elektrischefietsen.com/p/brinckers-bern-f7-lage-instap/#reviews Bekijk alle reviews https://www.elektrischefietsen.com/p/brinckers-bern-f7-lage-instap/#reviews,/p/brinckers-bern-f7-lage-instap/,2,2,0,0.00
"https://www.elektrischefietsen.com/p/brinckers-bretagne-m330-nuvinci-lage-instap/?tab=reviews GEBRUIKERSERVARING Brinckers Bretagne M330 NuVinci Lage Instap ""Brinkers Bretagne: Heerlijke fiets. Pittige prijs, zeker als je in aanmerking neemt dat het het huismerk van Fietswinkel.nl is. Maar voor die flinke prijs krijg je dan wel een erg goede fiets met een..."" Door: Peter Hoornweg https://www.elektrischefietsen.com/p/brinckers-bretagne-m330-nuvinci-lage-instap/?tab=reviews",/,2,2,0,0.00
"https://www.elektrischefietsen.com/p/brinckers-bretagne-m8-lage-instap/ MODEL Brinckers Bretagne M8 2018 Lage Instap Motorpositie: In het midden Motorsysteem: Brinckers Bafang, 80 Nm Aantal versnellingen: 8 3 prijzen V.A. €1799 Adviesprijs €2699 https://www.elektrischefietsen.com/p/brinckers-bretagne-m8-lage-instap/",/merken/brinckers/,2,2,0,0.00
https://www.elektrischefietsen.com/p/brinckers-bretagne-m8-lage-instap/#myCarousel Previous https://www.elektrischefietsen.com/p/brinckers-bretagne-m8-lage-instap/#myCarousel,/p/brinckers-bretagne-m8-lage-instap/,2,2,0,0.00
https://www.elektrischefietsen.com/p/brinckers-brisbane-m310-2019-dames/#about Specificaties about-content-tab https://www.elektrischefietsen.com/p/brinckers-brisbane-m310-2019-dames/#about,/p/brinckers-brisbane-m310-2019-dames/,2,2,0,0.00
https://www.elektrischefietsen.com/p/brinckers-brisbane-m310-2019-dames/#reviews Bekijk alle reviews https://www.elektrischefietsen.com/p/brinckers-brisbane-m310-2019-dames/#reviews,/p/brinckers-brisbane-m310-2019-dames/,2,2,0,0.00
https://www.elektrischefietsen.com/p/brinckers-brisbane-m8-2019-dames/ Brinckers Brisbane M8 2019 Dames Motorpositie: In het midden Motorsysteem: Bafang Aantal versnellingen: 8 3 prijzen V.A. €2699 Adviesprijs €2699 https://www.elektrischefietsen.com/p/brinckers-brisbane-m8-2019-dames/,/motortechniek/bafang/,2,2,0,0.00
https://www.elektrischefietsen.com/p/brinckers-brisbane-m8-2019-heren/#reviews Bekijk alle reviews https://www.elektrischefietsen.com/p/brinckers-brisbane-m8-2019-heren/#reviews,/p/brinckers-brisbane-m8-2019-heren/,2,2,0,0.00
https://www.elektrischefietsen.com/p/brinckers-brooklyn-f8-lage-instap/#reviews Bekijk alle reviews https://www.elektrischefietsen.com/p/brinckers-brooklyn-f8-lage-instap/#reviews,/p/brinckers-brooklyn-f8-lage-instap/,2,2,0,0.00
https://www.elektrischefietsen.com/p/brinckers-granville-m8-500-lage-instap/#about Specificaties about-content-tab https://www.elektrischefietsen.com/p/brinckers-granville-m8-500-lage-instap/#about,/p/brinckers-granville-m8-500-lage-instap/,2,2,0,0.00
https://www.elektrischefietsen.com/p/brinckers-granville-m8-500-lage-instap/#reviews Bekijk alle reviews https://www.elektrischefietsen.com/p/brinckers-granville-m8-500-lage-instap/#reviews,/p/brinckers-granville-m8-500-lage-instap/,2,2,0,0.00
https://www.elektrischefietsen.com/p/brinckers-granville-m8-lage-instap/ hier https://www.elektrischefietsen.com/p/brinckers-granville-m8-lage-instap/,/2018/ad-fietstest-2018/,2,2,0,0.00
https://www.elektrischefietsen.com/p/brinckers-granville-sport-m9-500wh-2019-dames/ MODEL Brinckers Granville Sport M9 2019 Dames Motorpositie: In het midden Motorsysteem: Bosch Active Line Plus 3 Aantal versnellingen: 9 3 prijzen V.A. €2499 Adviesprijs €3299 https://www.elektrischefietsen.com/p/brinckers-granville-sport-m9-500wh-2019-dames/,/merken/brinckers/,2,2,0,0.00
"https://www.elektrischefietsen.com/p/brinckers-le-mans-m330-nuvinci-dames/ Brinckers Le Mans M330 NuVinci Dames Motorpositie: In het midden Motorsysteem: Brinckers Bafang, 80 Nm 3 prijzen V.A. €2149 Adviesprijs €2949 https://www.elektrischefietsen.com/p/brinckers-le-mans-m330-nuvinci-dames/",/type/e-bike-testwinnaars-2018/,2,2,0,0.00
https://www.elektrischefietsen.com/p/brinckers-le-mans-m330-nuvinci-dames/#myCarousel Previous https://www.elektrischefietsen.com/p/brinckers-le-mans-m330-nuvinci-dames/#myCarousel,/p/brinckers-le-mans-m330-nuvinci-dames/,2,2,0,0.00
https://www.elektrischefietsen.com/p/brinckers-le-mans-m330-nuvinci-dames/#reviews Reviews (1) reviews-content-tab https://www.elektrischefietsen.com/p/brinckers-le-mans-m330-nuvinci-dames/#reviews,/p/brinckers-le-mans-m330-nuvinci-dames/,2,2,0,0.00
https://www.elektrischefietsen.com/p/brinckers-le-mans-m330-nuvinci-heren/#myCarousel Previous https://www.elektrischefietsen.com/p/brinckers-le-mans-m330-nuvinci-heren/#myCarousel,/p/brinckers-le-mans-m330-nuvinci-heren/,2,2,0,0.00
